"Ano","Regiao","Sub_Regiao","Pais","Mes","GeoCodUnidMaior","UnidMaior","GeoCodUnidMenor","UnidMenor","Especie","Categoria","TotalCasos","TotalNaoConfirmados","CASO_VARIANTE","CASO_FILOGEN","CASO_CERTIFICACAO","CASO_DATA_CERTIFIC","CASO_LAB","matchcode"
2005,"América Latina","México","Mexico",2,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-05-04 11:45:03.080","1",NA
2005,"América Latina","México","Mexico",3,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",4,"0","NULL","NULL","P","2005-05-04 11:45:14.703","4",NA
2005,"América Latina","México","Mexico",3,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",3,"0","NULL","NULL","P","2005-05-04 11:45:26.063","3",NA
2005,"América Latina","México","Mexico",3,"MEX-DTD","Distrito Federal","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-05-04 11:45:26.063","1",NA
2005,"América Latina","México","Mexico",3,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",6,"0","NULL","NULL","P","2005-05-12 13:54:02.517","6",NA
2005,"América Latina","México","Mexico",3,"MEX-PUE","Puebla","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-05-12 13:54:02.517","1",NA
2005,"América Latina","México","Mexico",3,"MEX-YCT","Yucatan","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-05-12 13:54:02.517","1",NA
2005,"América Latina","México","Mexico",2,"MEX-YCT","Yucatan","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-05-12 13:53:15.360","1",NA
2005,"América Latina","México","Mexico",3,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2005-05-12 13:54:12.827","2",NA
2005,"América Latina","México","Mexico",3,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2005-05-12 13:54:24.560","2",NA
2005,"América Latina","México","Mexico",3,"MEX-TLX","Tlaxcala","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-05-20 08:58:06.643","1",NA
2005,"América Latina","México","Mexico",3,"MEX-TLX","Tlaxcala","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-05-20 08:58:19.673","1",NA
2005,"América Latina","México","Mexico",4,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-05-20 08:58:30.110","1",NA
2005,"América Latina","México","Mexico",4,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2005-05-20 08:58:43.220","2",NA
2005,"América Latina","México","Mexico",4,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2005-05-23 08:56:35.407","2",NA
2005,"América Latina","México","Mexico",4,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",4,"0","NULL","NULL","P","2005-05-24 14:41:02.287","4",NA
2005,"América Latina","México","Mexico",4,"MEX-OAX","Oaxaca","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-06-07 09:38:05.593","1",NA
2005,"América Latina","México","Mexico",5,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",3,"0","NULL","NULL","P","2005-06-07 09:38:32.563","3",NA
2005,"América Latina","México","Mexico",5,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-06-09 11:33:31.220","1",NA
2005,"América Latina","México","Mexico",5,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2005-06-20 10:53:06.817","2",NA
2005,"América Latina","México","Mexico",6,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-06-22 13:50:00.570","1",NA
2005,"América Latina","México","Mexico",6,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2005-07-19 10:58:33.857","2",NA
2005,"América Latina","México","Mexico",6,"MEX-OAX","Oaxaca","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-07-19 10:58:33.857","1",NA
2005,"América Latina","México","Mexico",6,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2005-07-27 11:27:35.707","2",NA
2005,"América Latina","México","Mexico",6,"MEX-PUE","Puebla","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-07-27 11:27:51.287","1",NA
2005,"América Latina","México","Mexico",7,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-08-09 14:43:03.047","1",NA
2005,"América Latina","México","Mexico",7,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",3,"0","NULL","NULL","P","2005-09-14 15:54:55.787","3",NA
2005,"América Latina","México","Mexico",7,"MEX-OAX","Oaxaca","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-09-14 15:54:55.787","1",NA
2005,"América Latina","México","Mexico",8,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",3,"0","NULL","NULL","P","2006-03-02 12:20:38.753","3",NA
2005,"América Latina","México","Mexico",6,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2005-09-27 13:51:58.990","2",NA
2005,"América Latina","México","Mexico",7,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",3,"0","NULL","NULL","P","2005-09-27 13:52:35.913","3",NA
2005,"América Latina","México","Mexico",7,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-09-27 13:52:46.977","1",NA
2005,"América Latina","México","Mexico",8,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-09-27 13:52:58.100","1",NA
2005,"América Latina","México","Mexico",8,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-09-27 13:53:20.273","1",NA
2005,"América Latina","México","Mexico",8,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-09-27 13:53:30.367","1",NA
2005,"América Latina","México","Mexico",6,"MEX-OAX","Oaxaca","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2005-10-06 09:36:24.273","2",NA
2005,"América Latina","México","Mexico",7,"MEX-PUE","Puebla","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-10-06 09:36:38.697","1",NA
2005,"América Latina","México","Mexico",9,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2005-10-06 09:37:11.740","2",NA
2005,"América Latina","México","Mexico",9,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2005-10-20 07:52:44.777","2",NA
2005,"América Latina","México","Mexico",9,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-10-31 15:00:24.123","1",NA
2005,"América Latina","México","Mexico",9,"MEX-PUE","Puebla","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-11-08 10:26:06.900","1",NA
2005,"América Latina","México","Mexico",9,"MEX-VLL","Veracruz de Ignacio de la Llave","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-11-21 09:47:24.687","1",NA
2005,"América Latina","México","Mexico",10,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",3,"0","NULL","NULL","P","2005-11-21 09:48:12.343","3",NA
2005,"América Latina","México","Mexico",10,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-12-02 10:59:16.293","1",NA
2005,"América Latina","México","Mexico",11,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2005-12-28 13:33:16.577","1",NA
2005,"América Latina","México","Mexico",11,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2006-01-19 08:46:54.440","1",NA
2005,"América Latina","México","Mexico",10,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",3,"0","NULL","NULL","P","2006-01-19 08:45:28.973","3",NA
2005,"América Latina","México","Mexico",10,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",3,"0","NULL","NULL","P","2006-01-19 08:45:40.283","3",NA
2005,"América Latina","México","Mexico",12,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",3,"0","NULL","NULL","P","2006-01-19 08:47:20.037","3",NA
2006,"América Latina","México","Mexico",1,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2006-03-13 10:56:59.887","1",NA
2006,"América Latina","México","Mexico",1,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2006-03-13 10:57:10.857","1",NA
2006,"América Latina","México","Mexico",1,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2006-03-13 10:57:19.370","2",NA
2006,"América Latina","México","Mexico",1,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2006-03-13 10:57:27.997","1",NA
2006,"América Latina","México","Mexico",1,"MEX-OAX","Oaxaca","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2006-03-27 13:37:13.353","1",NA
2006,"América Latina","México","Mexico",2,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2006-03-27 13:37:39.417","1",NA
2006,"América Latina","México","Mexico",2,"MEX-PUE","Puebla","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2006-03-27 13:37:39.417","1",NA
2006,"América Latina","México","Mexico",1,"MEX-YCT","Yucatan","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2006-03-27 13:36:55.980","1",NA
2006,"América Latina","México","Mexico",2,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2006-03-27 13:37:47.980","2",NA
2006,"América Latina","México","Mexico",3,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2006-03-27 13:37:55.887","1",NA
2006,"América Latina","México","Mexico",2,"MEX-DTD","Distrito Federal","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2006-11-13 10:13:58.950","1",NA
2006,"América Latina","México","Mexico",1,"MEX-GRR","Guerrero","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2006-11-13 10:13:36.717","1",NA
2006,"América Latina","México","Mexico",2,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2006-11-13 10:13:49.717","1",NA
2006,"América Latina","México","Mexico",3,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2006-11-13 10:14:08.497","1",NA
2006,"América Latina","México","Mexico",3,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",3,"0","NULL","NULL","P","2006-11-30 10:33:35.350","3",NA
2006,"América Latina","México","Mexico",3,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2006-11-13 10:14:26.513","2",NA
2006,"América Latina","México","Mexico",4,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2006-11-30 11:00:40.467","1",NA
2006,"América Latina","México","Mexico",4,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",3,"0","NULL","NULL","P","2006-11-30 10:34:06.350","3",NA
2006,"América Latina","México","Mexico",5,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2006-11-13 10:15:29.827","2",NA
2006,"América Latina","México","Mexico",6,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2006-11-13 10:15:47.107","1",NA
2006,"América Latina","México","Mexico",6,"MEX-PUE","Puebla","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2006-11-30 10:35:01.087","1",NA
2006,"América Latina","México","Mexico",6,"MEX-MEX","Mexico","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2006-11-30 10:35:11.210","1",NA
